Date,Date_reported,Country,Susceptibility,New_cases,Total_Infected,New_deaths,Total_Deaths,Recovered
1,2020-01-04,Sri Lanka,23229470,0,0,0,0,0
2,2020-01-05,Sri Lanka,23229470,0,0,0,0,0
3,2020-01-06,Sri Lanka,23229470,0,0,0,0,0
4,2020-01-07,Sri Lanka,23229470,0,0,0,0,0
5,2020-01-08,Sri Lanka,23229470,0,0,0,0,0
6,2020-01-09,Sri Lanka,23229470,0,0,0,0,0
7,2020-01-10,Sri Lanka,23229470,0,0,0,0,0
8,2020-01-11,Sri Lanka,23229470,0,0,0,0,0
9,2020-01-12,Sri Lanka,23229470,0,0,0,0,0
10,2020-01-13,Sri Lanka,23229470,0,0,0,0,0
11,2020-01-14,Sri Lanka,23229470,0,0,0,0,0
12,2020-01-15,Sri Lanka,23229470,0,0,0,0,0
13,2020-01-16,Sri Lanka,23229470,0,0,0,0,0
14,2020-01-17,Sri Lanka,23229470,0,0,0,0,0
15,2020-01-18,Sri Lanka,23229470,0,0,0,0,0
16,2020-01-19,Sri Lanka,23229470,0,0,0,0,0
17,2020-01-20,Sri Lanka,23229470,0,0,0,0,0
18,2020-01-21,Sri Lanka,23229470,0,0,0,0,0
19,2020-01-22,Sri Lanka,23229470,0,0,0,0,0
20,2020-01-23,Sri Lanka,23229470,0,0,0,0,0
21,2020-01-24,Sri Lanka,23229470,0,0,0,0,0
22,2020-01-25,Sri Lanka,23229470,0,0,0,0,0
23,2020-01-26,Sri Lanka,23229470,0,0,0,0,0
24,2020-01-27,Sri Lanka,23229465,5,5,0,0,0
25,2020-01-28,Sri Lanka,23229469,-4,1,0,0,0
26,2020-01-29,Sri Lanka,23229465,4,5,0,0,0
27,2020-01-30,Sri Lanka,23229465,0,5,0,0,0
28,2020-01-31,Sri Lanka,23229465,0,5,0,0,0
29,2020-02-01,Sri Lanka,23229465,0,5,0,0,0
30,2020-02-02,Sri Lanka,23229465,0,5,0,0,0
31,2020-02-03,Sri Lanka,23229465,0,5,0,0,0
32,2020-02-04,Sri Lanka,23229465,0,5,0,0,0
33,2020-02-05,Sri Lanka,23229465,0,5,0,0,0
34,2020-02-06,Sri Lanka,23229465,0,5,0,0,0
35,2020-02-07,Sri Lanka,23229465,0,5,0,0,0
36,2020-02-08,Sri Lanka,23229465,0,5,0,0,0
37,2020-02-09,Sri Lanka,23229465,0,5,0,0,0
38,2020-02-10,Sri Lanka,23229465,0,5,0,0,0
39,2020-02-11,Sri Lanka,23229465,0,5,0,0,0
40,2020-02-12,Sri Lanka,23229465,0,5,0,0,0
41,2020-02-13,Sri Lanka,23229465,0,5,0,0,0
42,2020-02-14,Sri Lanka,23229465,0,5,0,0,0
43,2020-02-15,Sri Lanka,23229465,0,5,0,0,0
44,2020-02-16,Sri Lanka,23229465,0,5,0,0,0
45,2020-02-17,Sri Lanka,23229465,0,5,0,0,0
46,2020-02-18,Sri Lanka,23229465,0,5,0,0,0
47,2020-02-19,Sri Lanka,23229465,0,5,0,0,0
48,2020-02-20,Sri Lanka,23229465,0,5,0,0,0
49,2020-02-21,Sri Lanka,23229465,0,5,0,0,0
50,2020-02-22,Sri Lanka,23229465,0,5,0,0,0
51,2020-02-23,Sri Lanka,23229465,0,5,0,0,0
52,2020-02-24,Sri Lanka,23229465,0,5,0,0,0
53,2020-02-25,Sri Lanka,23229465,0,5,0,0,0
54,2020-02-26,Sri Lanka,23229465,0,5,0,0,0
55,2020-02-27,Sri Lanka,23229465,0,5,0,0,0
56,2020-02-28,Sri Lanka,23229465,0,5,0,0,0
57,2020-02-29,Sri Lanka,23229465,0,5,0,0,0
58,2020-03-01,Sri Lanka,23229465,0,5,0,0,0
59,2020-03-02,Sri Lanka,23229465,0,5,0,0,0
60,2020-03-03,Sri Lanka,23229465,0,5,0,0,0
61,2020-03-04,Sri Lanka,23229465,0,5,0,0,0
62,2020-03-05,Sri Lanka,23229465,0,5,0,0,0
63,2020-03-06,Sri Lanka,23229465,0,5,0,0,0
64,2020-03-07,Sri Lanka,23229465,0,5,0,0,0
65,2020-03-08,Sri Lanka,23229465,0,5,0,0,0
66,2020-03-09,Sri Lanka,23229465,0,5,0,0,0
67,2020-03-10,Sri Lanka,23229465,0,5,0,0,0
68,2020-03-11,Sri Lanka,23229468,-3,2,0,0,0
69,2020-03-12,Sri Lanka,23229467,1,3,0,0,0
70,2020-03-13,Sri Lanka,23229463,4,7,0,0,0
71,2020-03-14,Sri Lanka,23229464,-1,6,0,0,0
72,2020-03-15,Sri Lanka,23229459,5,11,0,0,0
73,2020-03-16,Sri Lanka,23229451,8,19,0,0,0
74,2020-03-17,Sri Lanka,23229441,10,29,0,0,0
75,2020-03-18,Sri Lanka,23229428,13,42,0,0,0
76,2020-03-19,Sri Lanka,23229417,11,53,0,0,0
77,2020-03-20,Sri Lanka,23229404,13,66,0,0,0
78,2020-03-21,Sri Lanka,23229398,6,72,0,0,0
79,2020-03-22,Sri Lanka,23229388,10,82,0,0,0
80,2020-03-23,Sri Lanka,23229376,12,94,0,0,0
81,2020-03-24,Sri Lanka,23229373,3,97,0,0,0
82,2020-03-25,Sri Lanka,23229368,5,102,0,0,0
83,2020-03-26,Sri Lanka,23229368,0,102,0,0,0
84,2020-03-27,Sri Lanka,23229364,4,106,0,0,0
85,2020-03-28,Sri Lanka,23229364,0,106,0,0,0
86,2020-03-29,Sri Lanka,23229355,9,115,1,1,10
87,2020-03-30,Sri Lanka,23229350,5,120,0,1,15
88,2020-03-31,Sri Lanka,23229348,2,122,1,2,16
89,2020-04-01,Sri Lanka,23229327,21,143,0,2,18
90,2020-04-02,Sri Lanka,23229322,5,148,1,3,21
91,2020-04-03,Sri Lanka,23229319,3,151,1,4,22
92,2020-04-04,Sri Lanka,23229311,8,159,1,5,25
93,2020-04-05,Sri Lanka,23229304,7,166,0,5,29
94,2020-04-06,Sri Lanka,23229294,10,176,0,5,34
95,2020-04-07,Sri Lanka,23229290,4,180,1,6,42
96,2020-04-08,Sri Lanka,23229284,6,186,-6,0,42
97,2020-04-09,Sri Lanka,23229281,3,189,7,7,47
98,2020-04-10,Sri Lanka,23229280,1,190,0,7,50
99,2020-04-11,Sri Lanka,23229273,7,197,0,7,54
100,2020-04-12,Sri Lanka,23229271,2,199,0,7,55
101,2020-04-13,Sri Lanka,23229260,11,210,0,7,56
102,2020-04-14,Sri Lanka,23229252,8,218,0,7,59
103,2020-04-15,Sri Lanka,23229237,15,233,0,7,63
104,2020-04-16,Sri Lanka,23229232,5,238,0,7,65
105,2020-04-17,Sri Lanka,23229232,0,238,0,7,70
106,2020-04-18,Sri Lanka,23229226,6,244,0,7,77
107,2020-04-19,Sri Lanka,23229216,10,254,0,7,91
108,2020-04-20,Sri Lanka,23229199,17,271,0,7,97
109,2020-04-21,Sri Lanka,23229166,33,304,0,7,100
110,2020-04-22,Sri Lanka,23229160,6,310,0,7,104
111,2020-04-23,Sri Lanka,23229140,20,330,0,7,105
112,2020-04-24,Sri Lanka,23229102,38,368,0,7,107
113,2020-04-25,Sri Lanka,23229050,52,420,0,7,116
114,2020-04-26,Sri Lanka,23229010,40,460,0,7,120
115,2020-04-27,Sri Lanka,23228947,63,523,0,7,126
116,2020-04-28,Sri Lanka,23228882,65,588,0,7,134
117,2020-04-29,Sri Lanka,23228851,31,619,0,7,134
118,2020-04-30,Sri Lanka,23228821,30,649,0,7,139
119,2020-05-01,Sri Lanka,23228805,16,665,0,7,157
120,2020-05-02,Sri Lanka,23228780,25,690,0,7,172
121,2020-05-03,Sri Lanka,23228765,15,705,0,7,182
122,2020-05-04,Sri Lanka,23228752,13,718,1,8,187
123,2020-05-05,Sri Lanka,23228715,37,755,0,8,197
124,2020-05-06,Sri Lanka,23228699,16,771,1,9,215
125,2020-05-07,Sri Lanka,23228673,26,797,0,9,232
126,2020-05-08,Sri Lanka,23228646,27,824,0,9,240
127,2020-05-09,Sri Lanka,23228635,11,835,0,9,255
128,2020-05-10,Sri Lanka,23228623,12,847,0,9,321
129,2020-05-11,Sri Lanka,23228607,16,863,0,9,343
130,2020-05-12,Sri Lanka,23228581,26,889,0,9,366
131,2020-05-13,Sri Lanka,23228555,26,915,0,9,382
132,2020-05-14,Sri Lanka,23228545,10,925,0,9,445
133,2020-05-15,Sri Lanka,23228535,10,935,0,9,477
134,2020-05-16,Sri Lanka,23228510,25,960,0,9,520
135,2020-05-17,Sri Lanka,23228489,21,981,0,9,538
136,2020-05-18,Sri Lanka,23228478,11,992,0,9,559
137,2020-05-19,Sri Lanka,23228443,35,1027,0,9,569
138,2020-05-20,Sri Lanka,23228442,1,1028,0,9,584
139,2020-05-21,Sri Lanka,23228415,27,1055,0,9,604
140,2020-05-22,Sri Lanka,23228402,13,1068,0,9,620
141,2020-05-23,Sri Lanka,23228381,21,1089,0,9,660
142,2020-05-24,Sri Lanka,23228329,52,1141,0,9,674
143,2020-05-25,Sri Lanka,23228288,41,1182,1,10,695
144,2020-05-26,Sri Lanka,23228151,137,1319,0,10,712
145,2020-05-27,Sri Lanka,23228001,150,1469,0,10,732
146,2020-05-28,Sri Lanka,23227940,61,1530,0,10,745
147,2020-05-29,Sri Lanka,23227912,28,1558,0,10,754
148,2020-05-30,Sri Lanka,23227850,62,1620,0,10,781
149,2020-05-31,Sri Lanka,23227837,13,1633,0,10,801
150,2020-06-01,Sri Lanka,23227827,10,1643,1,11,811
151,2020-06-02,Sri Lanka,23227787,40,1683,0,11,823
152,2020-06-03,Sri Lanka,23227721,66,1749,0,11,836
153,2020-06-04,Sri Lanka,23227673,48,1797,0,11,839
154,2020-06-05,Sri Lanka,23227669,4,1801,0,11,858
155,2020-06-06,Sri Lanka,23227656,13,1814,0,11,891
156,2020-06-07,Sri Lanka,23227635,21,1835,0,11,941
157,2020-06-08,Sri Lanka,23227613,22,1857,0,11,990
158,2020-06-09,Sri Lanka,23227611,2,1859,0,11,1057
159,2020-06-10,Sri Lanka,23227601,10,1869,0,11,1122
160,2020-06-11,Sri Lanka,23227593,8,1877,0,11,1150
161,2020-06-12,Sri Lanka,23227590,3,1880,0,11,1196
162,2020-06-13,Sri Lanka,23227586,4,1884,0,11,1252
163,2020-06-14,Sri Lanka,23227581,5,1889,0,11,1287
164,2020-06-15,Sri Lanka,23227565,16,1905,0,11,1342
165,2020-06-16,Sri Lanka,23227555,10,1915,0,11,1371
166,2020-06-17,Sri Lanka,23227546,9,1924,0,11,1421
167,2020-06-18,Sri Lanka,23227523,23,1947,0,11,1446
168,2020-06-19,Sri Lanka,23227520,3,1950,0,11,1472
169,2020-06-20,Sri Lanka,23227520,0,1950,0,11,1498
170,2020-06-21,Sri Lanka,23227520,0,1950,0,11,1526
171,2020-06-22,Sri Lanka,23227519,1,1951,0,11,1548
172,2020-06-23,Sri Lanka,23227479,40,1991,0,11,1562
173,2020-06-24,Sri Lanka,23227469,10,2001,0,11,1602
174,2020-06-25,Sri Lanka,23227460,9,2010,0,11,1619
175,2020-06-26,Sri Lanka,23227456,4,2014,0,11,1639
176,2020-06-27,Sri Lanka,23227437,19,2033,0,11,1661
177,2020-06-28,Sri Lanka,23227433,4,2037,0,11,1678
178,2020-06-29,Sri Lanka,23227428,5,2042,0,11,1711
179,2020-06-30,Sri Lanka,23227423,5,2047,0,11,1748
180,2020-07-01,Sri Lanka,23227416,7,2054,0,11,1827
181,2020-07-02,Sri Lanka,23227404,12,2066,0,11,1863
182,2020-07-03,Sri Lanka,23227401,3,2069,0,11,1885
183,2020-07-04,Sri Lanka,23227396,5,2074,0,11,1903
184,2020-07-05,Sri Lanka,23227394,2,2076,0,11,1917
185,2020-07-06,Sri Lanka,23227393,1,2077,0,11,1955
186,2020-07-07,Sri Lanka,23227389,4,2081,0,11,1967
187,2020-07-08,Sri Lanka,23227376,13,2094,0,11,1979
188,2020-07-09,Sri Lanka,23227316,60,2154,0,11,1980
189,2020-07-10,Sri Lanka,23227016,300,2454,0,11,1980
190,2020-07-11,Sri Lanka,23226959,57,2511,0,11,1981
191,2020-07-12,Sri Lanka,23226853,106,2617,0,11,1981
192,2020-07-13,Sri Lanka,23226824,29,2646,0,11,1988
193,2020-07-14,Sri Lanka,23226805,19,2665,0,11,2001
194,2020-07-15,Sri Lanka,23226796,9,2674,0,11,2007
195,2020-07-16,Sri Lanka,23226783,13,2687,0,11,2012
196,2020-07-17,Sri Lanka,23226773,10,2697,0,11,2023
197,2020-07-18,Sri Lanka,23226766,7,2704,0,11,2035
198,2020-07-19,Sri Lanka,23226746,20,2724,0,11,2041
199,2020-07-20,Sri Lanka,23226740,6,2730,0,11,2048
200,2020-07-21,Sri Lanka,23226740,0,2730,0,11,2064
201,2020-07-22,Sri Lanka,23226718,22,2752,0,11,2077
202,2020-07-23,Sri Lanka,23226717,1,2753,0,11,2094
203,2020-07-24,Sri Lanka,23226706,11,2764,0,11,2103
204,2020-07-25,Sri Lanka,23226700,6,2770,0,11,2106
205,2020-07-26,Sri Lanka,23226688,12,2782,0,11,2121
206,2020-07-27,Sri Lanka,23226665,23,2805,0,11,2296
207,2020-07-28,Sri Lanka,23226660,5,2810,0,11,2317
208,2020-07-29,Sri Lanka,23226660,0,2810,0,11,2333
209,2020-07-30,Sri Lanka,23226656,4,2814,0,11,2391
210,2020-07-31,Sri Lanka,23226655,1,2815,0,11,2439
211,2020-08-01,Sri Lanka,23226655,0,2815,0,11,2514
212,2020-08-02,Sri Lanka,23226647,8,2823,0,11,2517
213,2020-08-03,Sri Lanka,23226642,5,2828,0,11,2524
214,2020-08-04,Sri Lanka,23226636,6,2834,0,11,2537
215,2020-08-05,Sri Lanka,23226631,5,2839,0,11,2541
216,2020-08-06,Sri Lanka,23226631,0,2839,0,11,2564
217,2020-08-07,Sri Lanka,23226631,0,2839,0,11,2576
218,2020-08-08,Sri Lanka,23226629,2,2841,0,11,2579
219,2020-08-09,Sri Lanka,23226626,3,2844,0,11,2593
220,2020-08-10,Sri Lanka,23226626,0,2844,0,11,2622
221,2020-08-11,Sri Lanka,23226599,27,2871,0,11,2638
222,2020-08-12,Sri Lanka,23226590,9,2880,0,11,2646
223,2020-08-13,Sri Lanka,23226589,1,2881,0,11,2658
224,2020-08-14,Sri Lanka,23226588,1,2882,0,11,2666
225,2020-08-15,Sri Lanka,23226584,4,2886,0,11,2670
226,2020-08-16,Sri Lanka,23226580,4,2890,0,11,2676
227,2020-08-17,Sri Lanka,23226577,3,2893,0,11,2755
228,2020-08-18,Sri Lanka,23226570,7,2900,0,11,2760
229,2020-08-19,Sri Lanka,23226568,2,2902,0,11,2765
230,2020-08-20,Sri Lanka,23226568,0,2902,0,11,2789
231,2020-08-21,Sri Lanka,23226552,16,2918,0,11,2798
232,2020-08-22,Sri Lanka,23226529,23,2941,0,11,2805
233,2020-08-23,Sri Lanka,23226523,6,2947,1,12,2811
234,2020-08-24,Sri Lanka,23226517,6,2953,0,12,2816
235,2020-08-25,Sri Lanka,23226511,6,2959,0,12,2819
236,2020-08-26,Sri Lanka,23226499,12,2971,0,12,2830
237,2020-08-27,Sri Lanka,23226486,13,2984,0,12,2842
238,2020-08-28,Sri Lanka,23226482,4,2988,0,12,2849
239,2020-08-29,Sri Lanka,23226475,7,2995,0,12,2860
240,2020-08-30,Sri Lanka,23226458,17,3012,0,12,2868
241,2020-08-31,Sri Lanka,23226421,37,3049,0,12,2879
242,2020-09-01,Sri Lanka,23226378,43,3092,0,12,2883
243,2020-09-02,Sri Lanka,23226369,9,3101,0,12,2889
244,2020-09-03,Sri Lanka,23226359,10,3111,0,12,2907
245,2020-09-04,Sri Lanka,23226355,4,3115,0,12,2918
246,2020-09-05,Sri Lanka,23226349,6,3121,0,12,2925
247,2020-09-06,Sri Lanka,23226347,2,3123,0,12,2926
248,2020-09-07,Sri Lanka,23226347,0,3123,0,12,2935
249,2020-09-08,Sri Lanka,23226330,17,3140,0,12,2946
250,2020-09-09,Sri Lanka,23226323,7,3147,0,12,2955
251,2020-09-10,Sri Lanka,23226315,8,3155,0,12,2969
252,2020-09-11,Sri Lanka,23226301,14,3169,0,12,2983
253,2020-09-12,Sri Lanka,23226275,26,3195,0,12,2996
254,2020-09-13,Sri Lanka,23226236,39,3234,0,12,3005
255,2020-09-14,Sri Lanka,23226208,28,3262,0,12,3016
256,2020-09-15,Sri Lanka,23226199,9,3271,1,13,3021
257,2020-09-16,Sri Lanka,23226199,0,3271,0,13,3043
258,2020-09-17,Sri Lanka,23226194,5,3276,0,13,3060
259,2020-09-18,Sri Lanka,23226189,5,3281,0,13,3070
260,2020-09-19,Sri Lanka,23226187,2,3283,0,13,3088
261,2020-09-20,Sri Lanka,23226183,4,3287,0,13,3100
262,2020-09-21,Sri Lanka,23226171,12,3299,0,13,3118
263,2020-09-22,Sri Lanka,23226157,14,3313,0,13,3129
264,2020-09-23,Sri Lanka,23226146,11,3324,0,13,3142
265,2020-09-24,Sri Lanka,23226137,9,3333,0,13,3158
266,2020-09-25,Sri Lanka,23226125,12,3345,0,13,3186
267,2020-09-26,Sri Lanka,23226121,4,3349,0,13,3208
268,2020-09-27,Sri Lanka,23226110,11,3360,0,13,3210
269,2020-09-28,Sri Lanka,23226107,3,3363,0,13,3230
270,2020-09-29,Sri Lanka,23226096,11,3374,0,13,3230
271,2020-09-30,Sri Lanka,23226090,6,3380,0,13,3233
272,2020-10-01,Sri Lanka,23226088,2,3382,0,13,3245
273,2020-10-02,Sri Lanka,23226082,6,3388,0,13,3254
274,2020-10-03,Sri Lanka,23226075,7,3395,0,13,3258
275,2020-10-04,Sri Lanka,23226068,7,3402,0,13,3259
276,2020-10-05,Sri Lanka,23225957,111,3513,0,13,3266
277,2020-10-06,Sri Lanka,23225218,739,4252,0,13,3274
278,2020-10-07,Sri Lanka,23225011,207,4459,0,13,3278
279,2020-10-08,Sri Lanka,23224982,29,4488,0,13,3296
280,2020-10-09,Sri Lanka,23224947,35,4523,0,13,3306
281,2020-10-10,Sri Lanka,23224842,105,4628,0,13,3307
282,2020-10-11,Sri Lanka,23224718,124,4752,0,13,3317
283,2020-10-12,Sri Lanka,23224626,92,4844,0,13,3328
284,2020-10-13,Sri Lanka,23224432,194,5038,0,13,3357
285,2020-10-14,Sri Lanka,23224302,130,5168,0,13,3380
286,2020-10-15,Sri Lanka,23224226,76,5244,0,13,3385
287,2020-10-16,Sri Lanka,23224116,110,5354,0,13,3395
288,2020-10-17,Sri Lanka,23223995,121,5475,0,13,3403
289,2020-10-18,Sri Lanka,23223932,63,5538,0,13,3440
290,2020-10-19,Sri Lanka,23223845,87,5625,0,13,3457
291,2020-10-20,Sri Lanka,23223659,186,5811,0,13,3501
292,2020-10-21,Sri Lanka,23223442,217,6028,0,13,3561
293,2020-10-22,Sri Lanka,23223183,259,6287,1,14,3644
294,2020-10-23,Sri Lanka,23222317,866,7153,0,14,3714
295,2020-10-24,Sri Lanka,23221949,368,7521,0,14,3803
296,2020-10-25,Sri Lanka,23221598,351,7872,1,15,3933
297,2020-10-26,Sri Lanka,23221057,541,8413,1,16,4043
298,2020-10-27,Sri Lanka,23220600,457,8870,3,19,4075
299,2020-10-28,Sri Lanka,23220265,335,9205,0,19,4142
300,2020-10-29,Sri Lanka,23219679,586,9791,0,19,4282
301,2020-10-30,Sri Lanka,23219046,633,10424,0,19,4399
302,2020-10-31,Sri Lanka,23218807,239,10663,1,20,4905
303,2020-11-01,Sri Lanka,23218410,397,11060,1,21,5249
304,2020-11-02,Sri Lanka,23218135,275,11335,0,21,5581
305,2020-11-03,Sri Lanka,23217726,409,11744,2,23,5858
306,2020-11-04,Sri Lanka,23217283,443,12187,1,24,6623
307,2020-11-05,Sri Lanka,23216900,383,12570,5,29,7186
308,2020-11-06,Sri Lanka,23216500,400,12970,1,30,7723
309,2020-11-07,Sri Lanka,23216051,449,13419,4,34,8285
310,2020-11-08,Sri Lanka,23215541,510,13929,1,35,8880
311,2020-11-09,Sri Lanka,23215185,356,14285,0,35,9537
312,2020-11-10,Sri Lanka,23214755,430,14715,6,41,10183
313,2020-11-11,Sri Lanka,23214120,635,15350,5,46,10653
314,2020-11-12,Sri Lanka,23213747,373,15723,2,48,11031
315,2020-11-13,Sri Lanka,23213279,468,16191,5,53,11324
316,2020-11-14,Sri Lanka,23212887,392,16583,0,53,11495
317,2020-11-15,Sri Lanka,23212183,704,17287,5,58,11806
318,2020-11-16,Sri Lanka,23211796,387,17674,3,61,12210
319,2020-11-17,Sri Lanka,23211395,401,18075,5,66,12587
320,2020-11-18,Sri Lanka,23211068,327,18402,3,69,12903
321,2020-11-19,Sri Lanka,23210629,439,18841,4,73,13271
322,2020-11-20,Sri Lanka,23210190,439,19280,1,74,13590
323,2020-11-21,Sri Lanka,23209699,491,19771,9,83,14069
324,2020-11-22,Sri Lanka,23209299,400,20171,4,87,14497
325,2020-11-23,Sri Lanka,23208962,337,20508,3,90,14962
326,2020-11-24,Sri Lanka,23208503,459,20967,4,94,15447
327,2020-11-25,Sri Lanka,23208001,502,21469,2,96,15816
328,2020-11-26,Sri Lanka,23207442,559,22028,3,99,16226
329,2020-11-27,Sri Lanka,23206969,473,22501,8,107,16656
330,2020-11-28,Sri Lanka,23206482,487,22988,2,109,17002
331,2020-11-29,Sri Lanka,23205986,496,23484,7,116,17560
332,2020-11-30,Sri Lanka,23205483,503,23987,2,118,17817
333,2020-12-01,Sri Lanka,23204938,545,24532,4,122,18304
334,2020-12-02,Sri Lanka,23204060,878,25410,2,124,19032
335,2020-12-03,Sri Lanka,23203432,628,26038,5,129,19438
336,2020-12-04,Sri Lanka,23202911,521,26559,1,130,20090
337,2020-12-05,Sri Lanka,23202242,669,27228,7,137,20460
338,2020-12-06,Sri Lanka,23201593,649,27877,3,140,20804
339,2020-12-07,Sri Lanka,23200890,703,28580,2,142,21258
340,2020-12-08,Sri Lanka,23200092,798,29378,0,142,21800
341,2020-12-09,Sri Lanka,23199395,697,30075,2,144,22261
342,2020-12-10,Sri Lanka,23198857,538,30613,2,146,22831
343,2020-12-11,Sri Lanka,23198095,762,31375,1,147,23304
344,2020-12-12,Sri Lanka,23197335,760,32135,2,149,23793
345,2020-12-13,Sri Lanka,23196680,655,32790,3,152,24309
346,2020-12-14,Sri Lanka,23195992,688,33478,2,154,24867
347,2020-12-15,Sri Lanka,23195349,643,34121,0,154,25652
348,2020-12-16,Sri Lanka,23194733,616,34737,6,160,26353
349,2020-12-17,Sri Lanka,23194083,650,35387,0,160,27061
350,2020-12-18,Sri Lanka,23193421,662,36049,5,165,27552
351,2020-12-19,Sri Lanka,23192803,618,36667,6,171,28267
352,2020-12-20,Sri Lanka,23192209,594,37261,5,176,28682
353,2020-12-21,Sri Lanka,23191839,370,37631,5,181,29300
354,2020-12-22,Sri Lanka,23191411,428,38059,2,183,29882
355,2020-12-23,Sri Lanka,23190831,580,38639,1,184,30568
356,2020-12-24,Sri Lanka,23190239,592,39231,1,185,31339
357,2020-12-25,Sri Lanka,23189688,551,39782,1,186,32051
358,2020-12-26,Sri Lanka,23189090,598,40380,1,187,32701
359,2020-12-27,Sri Lanka,23188416,674,41054,4,191,33221
360,2020-12-28,Sri Lanka,23187867,549,41603,3,194,33925
361,2020-12-29,Sri Lanka,23187407,460,42063,0,194,34623
362,2020-12-30,Sri Lanka,23186768,639,42702,5,199,35329
363,2020-12-31,Sri Lanka,23186171,597,43299,5,204,36155
364,2021-01-01,Sri Lanka,23185614,557,43856,0,204,36717
365,2021-01-02,Sri Lanka,23185099,515,44371,7,211,37252
366,2021-01-03,Sri Lanka,23184696,403,44774,2,213,37817
367,2021-01-04,Sri Lanka,23184228,468,45242,2,215,38262
368,2021-01-05,Sri Lanka,23183744,484,45726,2,217,39023
369,2021-01-06,Sri Lanka,23183222,522,46248,2,219,39661
370,2021-01-07,Sri Lanka,23182690,532,46780,0,219,40317
371,2021-01-08,Sri Lanka,23182165,525,47305,3,222,40838
372,2021-01-09,Sri Lanka,23181630,535,47840,7,229,41325
373,2021-01-10,Sri Lanka,23181090,540,48380,3,232,42091
374,2021-01-11,Sri Lanka,23180521,569,48949,0,232,42621
375,2021-01-12,Sri Lanka,23179933,588,49537,12,244,43267
376,2021-01-13,Sri Lanka,23179241,692,50229,3,247,43747
377,2021-01-14,Sri Lanka,23178571,670,50899,4,251,44259
378,2021-01-15,Sri Lanka,23177876,695,51594,4,255,44746
379,2021-01-16,Sri Lanka,23177157,719,52313,1,256,45171
380,2021-01-17,Sri Lanka,23176408,749,53062,8,264,45820
381,2021-01-18,Sri Lanka,23175720,688,53750,6,270,46594
382,2021-01-19,Sri Lanka,23175051,669,54419,3,273,47215
383,2021-01-20,Sri Lanka,23174281,770,55189,1,274,47984
384,2021-01-21,Sri Lanka,23173394,887,56076,2,276,48617
385,2021-01-22,Sri Lanka,23172607,787,56863,2,278,49261
386,2021-01-23,Sri Lanka,23171883,724,57587,2,280,49684
387,2021-01-24,Sri Lanka,23171040,843,58430,3,283,50337
388,2021-01-25,Sri Lanka,23170303,737,59167,0,283,51046
389,2021-01-26,Sri Lanka,23169548,755,59922,5,288,52566
390,2021-01-27,Sri Lanka,23168776,772,60694,2,290,54435
391,2021-01-28,Sri Lanka,23167884,892,61586,7,297,55398
392,2021-01-29,Sri Lanka,23167025,859,62445,8,305,56277
393,2021-01-30,Sri Lanka,23166177,848,63293,8,313,57159
394,2021-01-31,Sri Lanka,23165313,864,64157,3,316,58075
395,2021-02-01,Sri Lanka,23164487,826,64983,7,323,59043
396,2021-02-02,Sri Lanka,23163772,715,65698,7,330,59883
397,2021-02-03,Sri Lanka,23163061,711,66409,2,332,60567
398,2021-02-04,Sri Lanka,23162355,706,67115,7,339,61461
399,2021-02-05,Sri Lanka,23161620,735,67850,4,343,62594
400,2021-02-06,Sri Lanka,23160894,726,68576,8,351,63401
401,2021-02-07,Sri Lanka,23160122,772,69348,5,356,64141
402,2021-02-08,Sri Lanka,23159235,887,70235,9,365,65053
403,2021-02-09,Sri Lanka,23158259,976,71211,5,370,65644
404,2021-02-10,Sri Lanka,23157296,963,72174,5,375,66211
405,2021-02-11,Sri Lanka,23156354,942,73116,4,379,66984
406,2021-02-12,Sri Lanka,23155414,940,74056,5,384,67831
407,2021-02-13,Sri Lanka,23154618,796,74852,0,384,68696
408,2021-02-14,Sri Lanka,23153816,802,75654,13,397,69411
409,2021-02-15,Sri Lanka,23153042,774,76428,6,403,70429
410,2021-02-16,Sri Lanka,23152286,756,77184,6,409,71176
411,2021-02-17,Sri Lanka,23151564,722,77906,13,422,71823
412,2021-02-18,Sri Lanka,23151050,514,78420,8,430,72566
413,2021-02-19,Sri Lanka,23150533,517,78937,3,433,73456
414,2021-02-20,Sri Lanka,23149990,543,79480,2,435,74299
