Date,Date_reported,Country,Susceptibility,New_cases,Total_Infected,New_deaths,Total_Deaths,Recovered
415,2021-02-21,Sri Lanka,23149471,519,79999,10,445,75110
416,2021-02-22,Sri Lanka,23148953,518,80517,5,450,75842
417,2021-02-23,Sri Lanka,23148461,492,81009,3,453,76514
418,2021-02-24,Sri Lanka,23148003,458,81467,4,457,76961
419,2021-02-25,Sri Lanka,23147537,466,81933,2,459,77625
420,2021-02-26,Sri Lanka,23147040,497,82430,5,464,78373
421,2021-02-27,Sri Lanka,23146580,460,82890,0,464,78947
422,2021-02-28,Sri Lanka,23146228,352,83242,7,471,79422
423,2021-03-01,Sri Lanka,23145918,310,83552,5,476,80020
424,2021-03-02,Sri Lanka,23145600,318,83870,7,483,80437
425,2021-03-03,Sri Lanka,23145244,356,84226,1,484,80836
426,2021-03-04,Sri Lanka,23144860,384,84610,5,489,81321
427,2021-03-05,Sri Lanka,23144510,350,84960,4,493,81769
428,2021-03-06,Sri Lanka,23144134,376,85336,0,493,82059
429,2021-03-07,Sri Lanka,23143775,359,85695,9,502,82513
430,2021-03-08,Sri Lanka,23143431,344,86039,5,507,82753
431,2021-03-09,Sri Lanka,23143127,304,86343,4,511,83210
432,2021-03-10,Sri Lanka,23142785,342,86685,0,511,83561
433,2021-03-11,Sri Lanka,23142481,304,86989,9,520,83958
434,2021-03-12,Sri Lanka,23142184,297,87286,5,525,84253
435,2021-03-13,Sri Lanka,23141870,314,87600,1,526,84648
436,2021-03-14,Sri Lanka,23141563,307,87907,1,527,84969
437,2021-03-15,Sri Lanka,23141232,331,88238,5,532,85371
438,2021-03-16,Sri Lanka,23140946,286,88524,2,534,85725
439,2021-03-17,Sri Lanka,23140608,338,88862,3,537,85944
440,2021-03-18,Sri Lanka,23140295,313,89175,1,538,86227
441,2021-03-19,Sri Lanka,23139973,322,89497,6,544,86466
442,2021-03-20,Sri Lanka,23139624,349,89846,0,544,86759
443,2021-03-21,Sri Lanka,23139270,354,90200,2,546,87058
444,2021-03-22,Sri Lanka,23138956,314,90514,5,551,87306
445,2021-03-23,Sri Lanka,23138705,251,90765,1,552,87630
446,2021-03-24,Sri Lanka,23138452,253,91018,0,552,87881
447,2021-03-25,Sri Lanka,23138181,271,91289,2,554,88145
448,2021-03-26,Sri Lanka,23137909,272,91561,3,557,88388
449,2021-03-27,Sri Lanka,23137631,278,91839,1,558,88623
450,2021-03-28,Sri Lanka,23137382,249,92088,3,561,88914
451,2021-03-29,Sri Lanka,23137167,215,92303,5,566,89090
452,2021-03-30,Sri Lanka,23137028,139,92442,0,566,89251
453,2021-03-31,Sri Lanka,23136764,264,92706,2,568,89407
454,2021-04-01,Sri Lanka,23136553,211,92917,3,571,89701
455,2021-04-02,Sri Lanka,23136342,211,93128,0,571,90021
456,2021-04-03,Sri Lanka,23136175,167,93295,4,575,90208
457,2021-04-04,Sri Lanka,23136034,141,93436,6,581,90563
458,2021-04-05,Sri Lanka,23135875,159,93595,0,581,90708
459,2021-04-06,Sri Lanka,23135698,177,93772,7,588,90917
460,2021-04-07,Sri Lanka,23135477,221,93993,3,591,91044
461,2021-04-08,Sri Lanka,23135134,343,94336,2,593,91272
462,2021-04-09,Sri Lanka,23134906,228,94564,0,593,91456
463,2021-04-10,Sri Lanka,23134622,284,94848,2,595,91631
464,2021-04-11,Sri Lanka,23134339,283,95131,3,598,91775
465,2021-04-12,Sri Lanka,23134076,263,95394,0,598,91926
466,2021-04-13,Sri Lanka,23133850,226,95620,4,602,92151
467,2021-04-14,Sri Lanka,23133733,117,95737,2,604,92308
468,2021-04-15,Sri Lanka,23133521,212,95949,4,608,92611
469,2021-04-16,Sri Lanka,23133284,237,96186,7,615,92832
470,2021-04-17,Sri Lanka,23133031,253,96439,2,617,93113
471,2021-04-18,Sri Lanka,23132674,357,96796,1,618,93374
472,2021-04-19,Sri Lanka,23132365,309,97105,2,620,93547
473,2021-04-20,Sri Lanka,23131998,367,97472,5,625,93668
474,2021-04-21,Sri Lanka,23131420,578,98050,5,630,93884
475,2021-04-22,Sri Lanka,23130748,672,98722,4,634,94035
476,2021-04-23,Sri Lanka,23129779,969,99691,0,634,94155
477,2021-04-24,Sri Lanka,23128884,895,100586,4,638,94311
478,2021-04-25,Sri Lanka,23128091,793,101379,4,642,94577
479,2021-04-26,Sri Lanka,23127094,997,102376,5,647,94856
480,2021-04-27,Sri Lanka,23125983,1111,103487,0,647,95083
481,2021-04-28,Sri Lanka,23124517,1466,104953,14,661,95445
482,2021-04-29,Sri Lanka,23122986,1531,106484,0,661,95975
483,2021-04-30,Sri Lanka,23121324,1662,108146,6,667,96478
484,2021-05-01,Sri Lanka,23119608,1716,109862,20,687,97242
485,2021-05-02,Sri Lanka,23117717,1891,111753,0,687,98209
486,2021-05-03,Sri Lanka,23115794,1923,113676,9,696,99153
487,2021-05-04,Sri Lanka,23113880,1914,115590,13,709,100075
488,2021-05-05,Sri Lanka,23111941,1939,117529,11,720,100885
489,2021-05-06,Sri Lanka,23110046,1895,119424,25,745,101763
490,2021-05-07,Sri Lanka,23108132,1914,121338,19,764,103098
491,2021-05-08,Sri Lanka,23106236,1896,123234,22,786,104463
492,2021-05-09,Sri Lanka,23103564,2672,125906,15,801,105611
493,2021-05-10,Sri Lanka,23100940,2624,128530,26,827,106641
494,2021-05-11,Sri Lanka,23098372,2568,131098,23,850,107657
495,2021-05-12,Sri Lanka,23095943,2429,133527,18,868,108802
496,2021-05-13,Sri Lanka,23093674,2269,135796,24,892,110108
497,2021-05-14,Sri Lanka,23091385,2289,138085,31,923,117220
498,2021-05-15,Sri Lanka,23088999,2386,140471,18,941,118322
499,2021-05-16,Sri Lanka,23086724,2275,142746,21,962,119629
500,2021-05-17,Sri Lanka,23084268,2456,145202,19,981,121145
501,2021-05-18,Sri Lanka,23081750,2518,147720,34,1015,146705
502,2021-05-19,Sri Lanka,23078127,3623,151343,36,1051,150292
503,2021-05-20,Sri Lanka,23074684,3443,154786,38,1089,153697
504,2021-05-21,Sri Lanka,23071137,3547,158333,0,1089,157244
505,2021-05-22,Sri Lanka,23068228,2909,161242,89,1178,160064
506,2021-05-23,Sri Lanka,23065269,2959,164201,32,1210,162991
507,2021-05-24,Sri Lanka,23062298,2971,167172,33,1243,165929
508,2021-05-25,Sri Lanka,23059570,2728,169900,26,1269,168631
509,2021-05-26,Sri Lanka,23057193,2377,172277,29,1298,170979
510,2021-05-27,Sri Lanka,23054609,2584,174861,27,1325,173536
511,2021-05-28,Sri Lanka,23051759,2850,177711,38,1363,176348
512,2021-05-29,Sri Lanka,23048877,2882,180593,42,1405,179188
513,2021-05-30,Sri Lanka,23046018,2859,183452,36,1441,182011
514,2021-05-31,Sri Lanka,23043106,2912,186364,43,1484,184880
515,2021-06-01,Sri Lanka,23040229,2877,189241,43,1527,187714
516,2021-06-02,Sri Lanka,23036923,3306,192547,39,1566,190981
517,2021-06-03,Sri Lanka,23033626,3297,195844,42,1608,194236
518,2021-06-04,Sri Lanka,23030216,3410,199254,48,1656,197598
519,2021-06-05,Sri Lanka,23027113,3103,202357,40,1696,200661
520,2021-06-06,Sri Lanka,23024137,2976,205333,46,1742,203591
521,2021-06-07,Sri Lanka,23021491,2646,207979,47,1789,206190
522,2021-06-08,Sri Lanka,23018809,2682,210661,55,1844,208817
523,2021-06-09,Sri Lanka,23016074,2735,213396,66,1910,211486
524,2021-06-10,Sri Lanka,23013336,2738,216134,101,2011,214123
525,2021-06-11,Sri Lanka,23010547,2789,218923,62,2073,216850
526,2021-06-12,Sri Lanka,23008193,2354,221277,63,2136,219141
527,2021-06-13,Sri Lanka,23005832,2361,223638,0,2136,221502
528,2021-06-14,Sri Lanka,23003548,2284,225922,67,2203,223719
529,2021-06-15,Sri Lanka,23001214,2334,228256,55,2258,225998
530,2021-06-16,Sri Lanka,22998778,2436,230692,59,2317,228375
531,2021-06-17,Sri Lanka,22996406,2372,233064,51,2368,230696
532,2021-06-18,Sri Lanka,22994057,2349,235413,55,2423,232990
533,2021-06-19,Sri Lanka,22991809,2248,237661,54,2477,235184
534,2021-06-20,Sri Lanka,22989781,2028,239689,47,2524,237165
535,2021-06-21,Sri Lanka,22987650,2131,241820,52,2576,239244
536,2021-06-22,Sri Lanka,22985557,2093,243913,71,2647,241266
537,2021-06-23,Sri Lanka,22983361,2196,246109,65,2712,243397
538,2021-06-24,Sri Lanka,22981420,1941,248050,45,2757,245293
539,2021-06-25,Sri Lanka,22979544,1876,249926,48,2805,247121
540,2021-06-26,Sri Lanka,22977719,1825,251751,43,2848,248903
541,2021-06-27,Sri Lanka,22975852,1867,253618,39,2887,250731
542,2021-06-28,Sri Lanka,22973962,1890,255508,41,2928,252580
543,2021-06-29,Sri Lanka,22972245,1717,257225,45,2973,254252
544,2021-06-30,Sri Lanka,22970381,1864,259089,47,3020,256069
545,2021-07-01,Sri Lanka,22968498,1883,260972,43,3063,257909
546,2021-07-02,Sri Lanka,22966675,1823,262795,37,3100,259695
547,2021-07-03,Sri Lanka,22965413,1262,264057,34,3134,260923
548,2021-07-04,Sri Lanka,22963840,1573,265630,45,3179,262451
549,2021-07-05,Sri Lanka,22962971,869,266499,32,3211,263288
550,2021-07-06,Sri Lanka,22962037,934,267433,45,3256,264177
551,2021-07-07,Sri Lanka,22960794,1243,268676,38,3294,265382
552,2021-07-08,Sri Lanka,22959524,1270,269946,40,3334,266612
553,2021-07-09,Sri Lanka,22957987,1537,271483,43,3377,268106
554,2021-07-10,Sri Lanka,22956439,1548,273031,33,3410,269621
555,2021-07-11,Sri Lanka,22954932,1507,274538,35,3445,271093
556,2021-07-12,Sri Lanka,22953364,1568,276106,31,3476,272630
557,2021-07-13,Sri Lanka,22951951,1413,277519,41,3517,274002
558,2021-07-14,Sri Lanka,22950411,1540,279059,37,3554,275505
559,2021-07-15,Sri Lanka,22948927,1484,280543,50,3604,276939
560,2021-07-16,Sri Lanka,22947410,1517,282060,41,3645,278415
561,2021-07-17,Sri Lanka,22945958,1452,283512,31,3676,279836
562,2021-07-18,Sri Lanka,22944538,1420,284932,46,3722,281210
563,2021-07-19,Sri Lanka,22943051,1487,286419,48,3770,282649
564,2021-07-20,Sri Lanka,22941497,1554,287973,43,3813,284160
565,2021-07-21,Sri Lanka,22939893,1604,289577,47,3860,285717
566,2021-07-22,Sri Lanka,22938172,1721,291298,42,3902,287396
567,2021-07-23,Sri Lanka,22936357,1815,293113,43,3945,289168
568,2021-07-24,Sri Lanka,22934620,1737,294850,52,3997,290853
569,2021-07-25,Sri Lanka,22932954,1666,296516,45,4042,292474
570,2021-07-26,Sri Lanka,22931289,1665,298181,48,4090,294091
571,2021-07-27,Sri Lanka,22929578,1711,299892,48,4138,295754
572,2021-07-28,Sri Lanka,22927638,1940,301832,63,4201,297631
573,2021-07-29,Sri Lanka,22925268,2370,304202,66,4267,299935
574,2021-07-30,Sri Lanka,22922808,2460,306662,56,4323,302339
575,2021-07-31,Sri Lanka,22920658,2150,308812,61,4384,304428
576,2021-08-01,Sri Lanka,22918121,2537,311349,67,4451,306898
577,2021-08-02,Sri Lanka,22915701,2420,313769,63,4514,309255
578,2021-08-03,Sri Lanka,22913276,2425,316194,74,4588,311606
579,2021-08-04,Sri Lanka,22910715,2561,318755,82,4670,314085
580,2021-08-05,Sri Lanka,22908041,2674,321429,94,4764,316665
581,2021-08-06,Sri Lanka,22905247,2794,324223,98,4862,319361
582,2021-08-07,Sri Lanka,22902432,2815,327038,98,4960,322078
583,2021-08-08,Sri Lanka,22899476,2956,329994,94,5054,324940
584,2021-08-09,Sri Lanka,22896523,2953,332947,111,5165,327782
585,2021-08-10,Sri Lanka,22890378,6145,339092,118,5283,333809
586,2021-08-11,Sri Lanka,22887391,2987,342079,124,5407,336672
587,2021-08-12,Sri Lanka,22884352,3039,345118,156,5563,339555
588,2021-08-13,Sri Lanka,22881200,3152,348270,155,5718,342552
589,2021-08-14,Sri Lanka,22877937,3263,351533,160,5878,345655
590,2021-08-15,Sri Lanka,22874502,3435,354968,161,6039,348929
591,2021-08-16,Sri Lanka,22867396,7106,362074,167,6206,355868
592,2021-08-17,Sri Lanka,22863787,3609,365683,171,6377,359306
593,2021-08-18,Sri Lanka,22860111,3676,369359,170,6547,362812
594,2021-08-19,Sri Lanka,22856305,3806,373165,243,6790,366375
595,2021-08-20,Sri Lanka,22847658,8647,381812,195,6985,374827
596,2021-08-21,Sri Lanka,22843774,3884,385696,198,7183,378513
597,2021-08-22,Sri Lanka,22839470,4304,390000,183,7366,382634
598,2021-08-23,Sri Lanka,22835115,4355,394355,194,7560,386795
599,2021-08-24,Sri Lanka,22830669,4446,398801,190,7750,391051
600,2021-08-25,Sri Lanka,22821702,8967,407768,198,7948,399820
601,2021-08-26,Sri Lanka,22817100,4602,412370,209,8157,404213
602,2021-08-27,Sri Lanka,22812509,4591,416961,214,8371,408590
603,2021-08-28,Sri Lanka,22807913,4596,421557,212,8583,412974
604,2021-08-29,Sri Lanka,22797951,9962,431519,192,8775,422744
605,2021-08-30,Sri Lanka,22793389,4562,436081,216,8991,427090
606,2021-08-31,Sri Lanka,22789168,4221,440302,194,9185,431117
607,2021-09-01,Sri Lanka,22785340,3828,444130,215,9400,434730
608,2021-09-02,Sri Lanka,22781713,3627,447757,204,9604,438153
609,2021-09-03,Sri Lanka,22778069,3644,451401,202,9806,441595
610,2021-09-04,Sri Lanka,22770011,8058,459459,145,9951,449508
611,2021-09-05,Sri Lanka,22766703,3308,462767,189,10140,452627
612,2021-09-06,Sri Lanka,22763521,3182,465949,180,10320,455629
613,2021-09-07,Sri Lanka,22757607,5914,471863,184,10504,461359
614,2021-09-08,Sri Lanka,22754690,2917,474780,185,10689,464091
615,2021-09-09,Sri Lanka,22751834,2856,477636,175,10864,466772
616,2021-09-10,Sri Lanka,22748992,2842,480478,131,10995,469483
617,2021-09-11,Sri Lanka,22746190,2802,483280,157,11152,472128
618,2021-09-12,Sri Lanka,22743548,2642,485922,144,11296,474626
619,2021-09-13,Sri Lanka,22740988,2560,488482,135,11431,477051
620,2021-09-14,Sri Lanka,22738513,2475,490957,136,11567,479390
621,2021-09-15,Sri Lanka,22733047,5466,496423,132,11699,484724
622,2021-09-16,Sri Lanka,22730776,2271,498694,118,11817,486877
623,2021-09-17,Sri Lanka,22728698,2078,500772,121,11938,488834
624,2021-09-18,Sri Lanka,22726712,1986,502758,84,12022,490736
625,2021-09-19,Sri Lanka,22724979,1733,504491,103,12125,492366
626,2021-09-20,Sri Lanka,22723461,1518,506009,93,12218,493791
627,2021-09-21,Sri Lanka,22722140,1321,507330,66,12284,495046
628,2021-09-22,Sri Lanka,22720798,1342,508672,92,12376,496296
629,2021-09-23,Sri Lanka,22719430,1368,510040,72,12448,497592
630,2021-09-24,Sri Lanka,22718098,1332,511372,82,12530,498842
631,2021-09-25,Sri Lanka,22716939,1159,512531,79,12609,499922
632,2021-09-26,Sri Lanka,22715861,1078,513609,71,12680,500929
633,2021-09-27,Sri Lanka,22714878,983,514592,51,12731,501861
634,2021-09-28,Sri Lanka,22713946,932,515524,55,12786,502738
635,2021-09-29,Sri Lanka,22713005,941,516465,61,12847,503618
636,2021-09-30,Sri Lanka,22712093,912,517377,59,12906,504471
637,2021-10-01,Sri Lanka,22710695,1398,518775,58,12964,505811
638,2021-10-02,Sri Lanka,22709840,855,519630,55,13019,506611
639,2021-10-03,Sri Lanka,22709038,802,520432,40,13059,507373
640,2021-10-04,Sri Lanka,22708252,786,521218,43,13102,508116
641,2021-10-05,Sri Lanka,22707468,784,522002,40,13142,508860
642,2021-10-06,Sri Lanka,22706692,776,522778,43,13185,509593
643,2021-10-07,Sri Lanka,22705920,772,523550,44,13229,510321
644,2021-10-08,Sri Lanka,22704533,1387,524937,38,13267,511670
645,2021-10-09,Sri Lanka,22703807,726,525663,29,13296,512367
646,2021-10-10,Sri Lanka,22703087,720,526383,35,13331,513052
647,2021-10-11,Sri Lanka,22702406,681,527064,23,13354,513710
648,2021-10-12,Sri Lanka,22701735,671,527735,23,13377,514358
649,2021-10-13,Sri Lanka,22700389,1346,529081,31,13408,515673
650,2021-10-14,Sri Lanka,22699715,674,529755,21,13429,516326
651,2021-10-15,Sri Lanka,22699049,666,530421,20,13449,516972
652,2021-10-16,Sri Lanka,22698400,649,531070,23,13472,517598
653,2021-10-17,Sri Lanka,22697822,578,531648,12,13484,518164
654,2021-10-18,Sri Lanka,22697252,570,532218,23,13507,518711
655,2021-10-19,Sri Lanka,22696704,548,532766,18,13525,519241
656,2021-10-20,Sri Lanka,22696165,539,533305,18,13543,519762
657,2021-10-21,Sri Lanka,22695610,555,533860,19,13562,520298
658,2021-10-22,Sri Lanka,22694495,1115,534975,12,13574,521401
659,2021-10-23,Sri Lanka,22693941,554,535529,19,13593,521936
660,2021-10-24,Sri Lanka,22693386,555,536084,18,13611,522473
661,2021-10-25,Sri Lanka,22692825,561,536645,29,13640,523005
662,2021-10-26,Sri Lanka,22692269,556,537201,14,13654,523547
663,2021-10-27,Sri Lanka,22691150,1119,538320,20,13674,524646
664,2021-10-28,Sri Lanka,22690610,540,538860,22,13696,525164
665,2021-10-29,Sri Lanka,22690054,556,539416,10,13706,525710
666,2021-10-30,Sri Lanka,22689489,565,539981,19,13725,526256
667,2021-10-31,Sri Lanka,22688397,1092,541073,18,13743,527330
668,2021-11-01,Sri Lanka,22687831,566,541639,17,13760,527879
669,2021-11-02,Sri Lanka,22687258,573,542212,10,13770,528442
670,2021-11-03,Sri Lanka,22686677,581,542793,21,13791,529002
671,2021-11-04,Sri Lanka,22686085,592,543385,15,13806,529579
672,2021-11-05,Sri Lanka,22685457,628,544013,15,13821,530192
673,2021-11-06,Sri Lanka,22684840,617,544630,20,13841,530789
674,2021-11-07,Sri Lanka,22684214,626,545256,15,13856,531400
675,2021-11-08,Sri Lanka,22683535,679,545935,19,13875,532060
676,2021-11-09,Sri Lanka,22682817,718,546653,17,13892,532761
677,2021-11-10,Sri Lanka,22682124,693,547346,16,13908,533438
678,2021-11-11,Sri Lanka,22681409,715,548061,19,13927,534134
679,2021-11-12,Sri Lanka,22680686,723,548784,23,13950,534834
680,2021-11-13,Sri Lanka,22679970,716,549500,22,13972,535528
681,2021-11-14,Sri Lanka,22677928,2042,551542,23,13995,537547
682,2021-11-15,Sri Lanka,22677196,732,552274,21,14016,538258
683,2021-11-16,Sri Lanka,22676476,720,552994,18,14034,538960
684,2021-11-17,Sri Lanka,22675748,728,553722,23,14057,539665
685,2021-11-18,Sri Lanka,22675011,737,554459,15,14072,540387
686,2021-11-19,Sri Lanka,22674266,745,555204,14,14086,541118
687,2021-11-20,Sri Lanka,22673541,725,555929,22,14108,541821
688,2021-11-21,Sri Lanka,22672844,697,556626,19,14127,542499
689,2021-11-22,Sri Lanka,22672109,735,557361,31,14158,543203
690,2021-11-23,Sri Lanka,22670610,1499,558860,24,14182,544678
691,2021-11-24,Sri Lanka,22669865,745,559605,23,14205,545400
692,2021-11-25,Sri Lanka,22669125,740,560345,27,14232,546113
693,2021-11-26,Sri Lanka,22668411,714,561059,26,14258,546801
694,2021-11-27,Sri Lanka,22667692,719,561778,20,14278,547500
695,2021-11-28,Sri Lanka,22666950,742,562520,27,14305,548215
696,2021-11-29,Sri Lanka,22666203,747,563267,23,14328,548939
697,2021-11-30,Sri Lanka,22665481,722,563989,18,14346,549643
698,2021-12-01,Sri Lanka,22664737,744,564733,26,14372,550361
699,2021-12-02,Sri Lanka,22663999,738,565471,27,14399,551072
700,2021-12-03,Sri Lanka,22663274,725,566196,20,14419,551777
701,2021-12-04,Sri Lanka,22662534,740,566936,21,14440,552496
702,2021-12-05,Sri Lanka,22661788,746,567682,21,14461,553221
703,2021-12-06,Sri Lanka,22661047,741,568423,23,14484,553939
704,2021-12-07,Sri Lanka,22660299,748,569171,21,14505,554666
705,2021-12-08,Sri Lanka,22659542,757,569928,28,14533,555395
706,2021-12-09,Sri Lanka,22658798,744,570672,22,14555,556117
707,2021-12-10,Sri Lanka,22658044,754,571426,18,14573,556853
708,2021-12-11,Sri Lanka,22657282,762,572188,22,14595,557593
709,2021-12-12,Sri Lanka,22656568,714,572902,19,14614,558288
710,2021-12-13,Sri Lanka,22655821,747,573649,27,14641,559008
711,2021-12-14,Sri Lanka,22653276,2545,576194,20,14661,561533
712,2021-12-15,Sri Lanka,22652504,772,576966,16,14677,562289
713,2021-12-16,Sri Lanka,22651746,758,577724,21,14698,563026
714,2021-12-17,Sri Lanka,22651031,715,578439,22,14720,563719
715,2021-12-18,Sri Lanka,22650336,695,579134,14,14734,564400
716,2021-12-19,Sri Lanka,22649785,551,579685,18,14752,564933
717,2021-12-20,Sri Lanka,22649261,524,580209,19,14771,565438
718,2021-12-21,Sri Lanka,22648478,783,580992,24,14795,566197
719,2021-12-22,Sri Lanka,22647875,603,581595,16,14811,566784
720,2021-12-23,Sri Lanka,22647321,554,582149,21,14832,567317
721,2021-12-24,Sri Lanka,22646748,573,582722,20,14852,567870
722,2021-12-25,Sri Lanka,22646219,529,583251,19,14871,568380
723,2021-12-26,Sri Lanka,22645821,398,583649,13,14884,568765
724,2021-12-27,Sri Lanka,22645363,458,584107,17,14901,569206
725,2021-12-28,Sri Lanka,22644884,479,584586,22,14923,569663
726,2021-12-29,Sri Lanka,22643287,1597,586183,21,14944,571239
727,2021-12-30,Sri Lanka,22642724,563,586746,18,14962,571784
728,2021-12-31,Sri Lanka,22642225,499,587245,17,14979,572266
729,2022-01-01,Sri Lanka,22641874,351,587596,16,14995,572601
730,2022-01-02,Sri Lanka,22641535,339,587935,24,15019,572916
731,2022-01-03,Sri Lanka,22641170,365,588300,18,15037,573263
732,2022-01-04,Sri Lanka,22640541,629,588929,18,15055,573874
733,2022-01-05,Sri Lanka,22639991,550,589479,10,15065,574414
734,2022-01-06,Sri Lanka,22639407,584,590063,18,15083,574980
735,2022-01-07,Sri Lanka,22638819,588,590651,16,15099,575552
736,2022-01-08,Sri Lanka,22638239,580,591231,13,15112,576119
737,2022-01-09,Sri Lanka,22637803,436,591667,7,15119,576548
738,2022-01-10,Sri Lanka,22637342,461,592128,15,15134,576994
739,2022-01-11,Sri Lanka,22636398,944,593072,15,15149,577923
740,2022-01-12,Sri Lanka,22635745,653,593725,14,15163,578562
741,2022-01-13,Sri Lanka,22635151,594,594319,11,15174,579145
742,2022-01-14,Sri Lanka,22634474,677,594996,16,15190,579806
743,2022-01-15,Sri Lanka,22633813,661,595657,7,15197,580460
744,2022-01-16,Sri Lanka,22633123,690,596347,14,15211,581136
745,2022-01-17,Sri Lanka,22632435,688,597035,7,15218,581817
746,2022-01-18,Sri Lanka,22631763,672,597707,13,15231,582476
747,2022-01-19,Sri Lanka,22630934,829,598536,12,15243,583293
748,2022-01-20,Sri Lanka,22630107,827,599363,12,15255,584108
749,2022-01-21,Sri Lanka,22629267,840,600203,17,15272,584931
750,2022-01-22,Sri Lanka,22628422,845,601048,12,15284,585764
751,2022-01-23,Sri Lanka,22627584,838,601886,15,15299,586587
752,2022-01-24,Sri Lanka,22626707,877,602763,14,15313,587450
753,2022-01-25,Sri Lanka,22625816,891,603654,17,15330,588324
754,2022-01-26,Sri Lanka,22624889,927,604581,16,15346,589235
755,2022-01-27,Sri Lanka,22622366,2523,607104,23,15369,591735
756,2022-01-28,Sri Lanka,22621405,961,608065,17,15386,592679
757,2022-01-29,Sri Lanka,22620423,982,609047,14,15400,593647
758,2022-01-30,Sri Lanka,22619367,1056,610103,20,15420,594683
759,2022-01-31,Sri Lanka,22618285,1082,611185,21,15441,595744
760,2022-02-01,Sri Lanka,22617148,1137,612322,32,15473,596849
761,2022-02-02,Sri Lanka,22615992,1156,613478,19,15492,597986
762,2022-02-03,Sri Lanka,22614811,1181,614659,23,15515,599144
763,2022-02-04,Sri Lanka,22613568,1243,615902,29,15544,600358
